task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,realized_vol_21d,0.07230071995070007,0.03257534189521047,0.07230071995070007,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,return_1m,0.0704839044773842,0.022365203488123455,0.0704839044773842,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,volume_change_3m,0.07039403113289046,0.015933053810193994,0.07039403113289046,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,return_3m,0.0579940255760959,0.02194728780544713,0.0579940255760959,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,momentum_12m_minus_1m,0.055508232320901074,0.02095615005207439,0.055508232320901074,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,financial_conditions_change,0.04985707004856829,0.02840962635821096,0.04985707004856829,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,realized_vol_63d,0.048727897945891635,0.016035703054190376,0.048727897945891635,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,max_drawdown_6m,0.046999573482316315,0.01944124259061949,0.046999573482316315,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,return_12m,0.04620745403151851,0.01631550456480325,0.04620745403151851,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,inflation_momentum,0.03817253360598068,0.024580660952969614,0.03817253360598068,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,vix_change,0.03301652545465557,0.013753417702071613,0.03301652545465557,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,rate_change_3m,0.025578449087252236,0.026168013931813568,0.025578449087252236,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,vix_level,0.024903473140883644,0.015143918853970397,0.024903473140883644,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,financial_conditions_level,0.024898915944972518,0.010446680601460069,0.024898915944972518,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,credit_spread_change,0.022597942646850156,0.01240695231583806,0.022597942646850156,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,credit_spread_level,0.02096352358178475,0.009849934873556886,0.02096352358178475,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,yield_curve_slope,0.01702790180479441,0.01184155826239975,0.01702790180479441,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,rate_change_1m,0.01263821479426552,0.007101075549193859,0.01263821479426552,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,rate_level,0.011817467261203479,0.009776219423639883,0.011817467261203479,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,unemployment_change,0.01138567035422759,0.00920891038998527,0.01138567035422759,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Gradient Boosting,price_above_200d_ma,0.002075492255708876,0.00322548996397824,0.002075492255708876,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,return_1m,338.19135802469134,42.04028442951471,338.19135802469134,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,dollar_volume,325.54938271604937,40.3320153134445,325.54938271604937,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,volume_change_3m,321.54938271604937,43.278966886605176,321.54938271604937,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,return_6m,303.41975308641975,58.73011527053394,303.41975308641975,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,realized_vol_21d,282.9259259259259,51.92954562447727,282.9259259259259,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,return_3m,277.72222222222223,36.656920406174265,277.72222222222223,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,realized_vol_126d,247.8827160493827,43.90791971495876,247.8827160493827,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,max_drawdown_6m,246.0493827160494,42.43135522757776,246.0493827160494,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,return_12m,242.47530864197532,41.387758957438805,242.47530864197532,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,realized_vol_63d,227.4320987654321,48.693345999593696,227.4320987654321,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,momentum_12m_minus_1m,200.69753086419752,37.14067424410192,200.69753086419752,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,financial_conditions_change,166.4320987654321,48.11475368611897,166.4320987654321,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,inflation_momentum,132.64814814814815,37.11949350128017,132.64814814814815,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,vix_change,132.59259259259258,28.18628263252256,132.59259259259258,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,financial_conditions_level,116.62345679012346,31.84532014763824,116.62345679012346,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,vix_level,111.77777777777777,33.08167945446462,111.77777777777777,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,credit_spread_change,93.11728395061728,26.484587291589563,93.11728395061728,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,yield_curve_slope,85.93827160493827,25.654341431055613,85.93827160493827,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,credit_spread_level,81.21604938271605,17.374472291303487,81.21604938271605,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,rate_change_3m,79.49382716049382,33.98341702164211,79.49382716049382,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,rate_change_1m,70.16666666666667,17.263126250778292,70.16666666666667,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,unemployment_change,63.23456790123457,29.3912445681626,63.23456790123457,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,rate_level,44.72839506172839,18.613767926306195,44.72839506172839,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,LightGBM,price_above_200d_ma,8.135802469135802,6.823876762701711,8.135802469135802,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,realized_vol_21d,0.07319171254942948,0.011501800238303786,0.07319171254942948,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,realized_vol_126d,0.07195170813977088,0.014984862904549852,0.07195170813977088,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,dollar_volume,0.06793225787101,0.012884134528100112,0.06793225787101,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,realized_vol_63d,0.06506970221317349,0.01017057538149931,0.06506970221317349,162
